task_id,agent,run,attempt,generation_success,tests_executed,passed,recovery_attempted,recovery_success,final_success,failure_type,attempts_used,duration_seconds,returncode,error
task_30,baseline,2,1,True,True,True,False,False,True,success,1,0.66,0,
task_30,baseline,3,1,True,True,True,False,False,True,success,1,0.8,0,
task_30,baseline,4,1,True,True,True,False,False,True,success,1,0.74,0,
task_30,baseline,5,1,True,True,True,False,False,True,success,1,0.71,0,
task_30,agent_02,1,1,True,True,True,False,False,True,success,1,0.71,0,
task_30,agent_02,2,1,True,True,True,False,False,True,success,1,0.62,0,
task_30,agent_02,3,1,True,True,True,False,False,True,success,1,0.72,0,
task_30,agent_02,4,1,True,True,True,False,False,True,success,1,0.74,0,
task_30,agent_02,5,1,True,True,True,False,False,True,success,1,0.66,0,
task_31,baseline,1,1,True,True,True,False,False,True,success,1,0.7,0,
task_31,baseline,2,1,True,True,True,False,False,True,success,1,0.74,0,
task_31,baseline,3,1,True,True,True,False,False,True,success,1,0.83,0,
task_31,baseline,4,1,True,True,True,False,False,True,success,1,0.77,0,
task_31,baseline,5,1,True,True,True,False,False,True,success,1,0.81,0,
task_31,agent_02,1,1,True,True,True,False,False,True,success,1,0.76,0,
task_31,agent_02,2,1,True,True,True,False,False,True,success,1,0.82,0,
task_31,agent_02,3,1,True,True,True,False,False,True,success,1,0.8,0,
task_31,agent_02,4,1,True,True,True,False,False,True,success,1,0.72,0,
task_31,agent_02,5,1,True,True,True,False,False,True,success,1,0.76,0,
task_32,baseline,1,1,True,True,False,False,False,False,test_failure,1,1.52,1,
task_32,baseline,2,1,True,True,False,False,False,False,test_failure,1,1.4,1,
task_32,baseline,3,1,True,True,False,False,False,False,test_failure,1,1.33,1,
task_32,baseline,4,1,True,True,False,False,False,False,test_failure,1,1.31,1,
task_32,baseline,5,1,True,True,False,False,False,False,test_failure,1,1.23,1,
task_32,agent_02,1,1,True,True,True,False,False,True,success,1,1.41,0,
task_32,agent_02,2,1,True,True,True,False,False,True,success,1,1.24,0,
task_32,agent_02,3,1,True,True,True,False,False,True,success,1,1.42,0,
task_32,agent_02,4,1,True,True,True,False,False,True,success,1,1.44,0,
task_32,agent_02,5,1,True,True,True,False,False,True,success,1,1.35,0,
task_01,baseline,1,1,True,True,True,False,False,True,success,1,0.88,0,
task_01,baseline,2,1,True,True,True,False,False,True,success,1,0.83,0,
task_01,baseline,3,1,True,True,True,False,False,True,success,1,0.73,0,
task_01,baseline,4,1,True,True,True,False,False,True,success,1,0.85,0,
task_01,baseline,5,1,True,True,True,False,False,True,success,1,0.94,0,
task_01,agent_02,1,1,True,True,True,False,False,True,success,1,0.83,0,
task_01,agent_02,2,1,True,True,True,False,False,True,success,1,0.69,0,
task_01,agent_02,3,1,True,True,True,False,False,True,success,1,0.77,0,
task_01,agent_02,4,1,True,True,True,False,False,True,success,1,0.69,0,
task_01,agent_02,5,1,True,True,True,False,False,True,success,1,0.69,0,
task_02,baseline,1,1,True,True,True,False,False,True,success,1,0.78,0,
task_02,baseline,2,1,True,True,True,False,False,True,success,1,0.68,0,
task_02,baseline,3,1,True,True,True,False,False,True,success,1,0.71,0,
task_02,baseline,4,1,True,True,True,False,False,True,success,1,0.66,0,
task_02,baseline,5,1,True,True,True,False,False,True,success,1,0.68,0,
task_02,agent_02,1,1,True,True,True,False,False,True,success,1,0.7,0,
task_02,agent_02,2,1,True,True,True,False,False,True,success,1,0.68,0,
task_02,agent_02,3,1,True,True,True,False,False,True,success,1,0.7,0,
task_02,agent_02,4,1,True,True,True,False,False,True,success,1,0.73,0,
task_02,agent_02,5,1,True,True,True,False,False,True,success,1,0.83,0,
task_03,baseline,1,1,True,True,True,False,False,True,success,1,0.73,0,
task_03,baseline,2,1,True,True,True,False,False,True,success,1,0.76,0,
task_03,baseline,3,1,True,True,True,False,False,True,success,1,0.77,0,
task_03,baseline,4,1,True,True,True,False,False,True,success,1,0.88,0,
task_03,baseline,5,1,True,True,True,False,False,True,success,1,0.9,0,
task_03,agent_02,1,1,True,True,True,False,False,True,success,1,0.79,0,
task_03,agent_02,2,1,True,True,True,False,False,True,success,1,0.62,0,
task_03,agent_02,3,1,True,True,True,False,False,True,success,1,0.78,0,
task_03,agent_02,4,1,True,True,True,False,False,True,success,1,0.78,0,
task_03,agent_02,5,1,True,True,True,False,False,True,success,1,0.94,0,
task_04,baseline,1,1,True,True,True,False,False,True,success,1,0.94,0,
task_04,baseline,2,1,True,True,True,False,False,True,success,1,0.69,0,
task_04,baseline,3,1,True,True,True,False,False,True,success,1,0.82,0,
task_04,baseline,4,1,True,True,True,False,False,True,success,1,0.78,0,
task_04,baseline,5,1,True,True,True,False,False,True,success,1,0.89,0,
task_04,agent_02,1,1,True,True,True,False,False,True,success,1,0.84,0,
task_04,agent_02,2,1,True,True,True,False,False,True,success,1,0.9,0,
task_04,agent_02,3,1,True,True,True,False,False,True,success,1,0.72,0,
task_04,agent_02,4,1,True,True,True,False,False,True,success,1,0.74,0,
task_04,agent_02,5,1,True,True,True,False,False,True,success,1,0.81,0,
task_05,baseline,1,1,True,True,True,False,False,True,success,1,0.97,0,
task_05,baseline,2,1,True,True,True,False,False,True,success,1,0.71,0,
task_05,baseline,3,1,True,True,True,False,False,True,success,1,0.61,0,
task_05,baseline,4,1,True,True,True,False,False,True,success,1,0.42,0,
task_05,baseline,5,1,True,True,True,False,False,True,success,1,0.4,0,
task_05,agent_02,1,1,True,True,True,False,False,True,success,1,0.39,0,
task_05,agent_02,2,1,True,True,True,False,False,True,success,1,0.38,0,
task_05,agent_02,3,1,True,True,True,False,False,True,success,1,0.41,0,
task_05,agent_02,4,1,True,True,True,False,False,True,success,1,0.39,0,
task_05,agent_02,5,1,True,True,True,False,False,True,success,1,0.49,0,
task_06,baseline,1,1,True,True,True,False,False,True,success,1,0.64,0,
task_06,baseline,2,1,True,True,True,False,False,True,success,1,0.82,0,
task_06,baseline,3,1,True,True,True,False,False,True,success,1,0.74,0,
task_06,baseline,4,1,True,True,True,False,False,True,success,1,0.77,0,
task_06,baseline,5,1,True,True,True,False,False,True,success,1,0.41,0,
task_06,agent_02,1,1,True,True,True,False,False,True,success,1,0.39,0,
task_06,agent_02,2,1,True,True,True,False,False,True,success,1,0.39,0,
task_06,agent_02,3,1,True,True,True,False,False,True,success,1,0.36,0,
task_06,agent_02,4,1,True,True,True,False,False,True,success,1,0.85,0,
task_06,agent_02,5,1,True,True,True,False,False,True,success,1,0.84,0,
task_07,baseline,1,1,True,True,True,False,False,True,success,1,0.65,0,
task_07,baseline,2,1,True,True,True,False,False,True,success,1,0.72,0,
task_07,baseline,3,1,True,True,True,False,False,True,success,1,0.67,0,
task_07,baseline,4,1,True,True,True,False,False,True,success,1,0.77,0,
task_07,baseline,5,1,True,True,True,False,False,True,success,1,0.71,0,
task_07,agent_02,1,1,True,True,True,False,False,True,success,1,0.79,0,
task_07,agent_02,2,1,True,True,True,False,False,True,success,1,0.68,0,
task_07,agent_02,3,1,True,True,True,False,False,True,success,1,0.63,0,
task_07,agent_02,4,1,True,True,True,False,False,True,success,1,0.69,0,
task_07,agent_02,5,1,True,True,True,False,False,True,success,1,0.59,0,
task_08,baseline,1,1,True,True,True,False,False,True,success,1,0.7,0,
task_08,baseline,2,1,True,True,True,False,False,True,success,1,0.67,0,
task_08,baseline,3,1,True,True,True,False,False,True,success,1,0.75,0,
task_08,baseline,4,1,True,True,True,False,False,True,success,1,0.62,0,
task_08,baseline,5,1,True,True,True,False,False,True,success,1,0.7,0,
task_08,agent_02,1,1,True,True,True,False,False,True,success,1,0.85,0,
task_08,agent_02,2,1,True,True,True,False,False,True,success,1,0.89,0,
task_08,agent_02,3,1,True,True,True,False,False,True,success,1,0.9,0,
task_08,agent_02,4,1,True,True,True,False,False,True,success,1,0.91,0,
task_08,agent_02,5,1,True,True,True,False,False,True,success,1,0.79,0,
task_09,baseline,1,1,True,True,True,False,False,True,success,1,0.75,0,
task_09,baseline,2,1,True,True,True,False,False,True,success,1,0.63,0,
task_09,baseline,3,1,True,True,True,False,False,True,success,1,0.74,0,
task_09,baseline,4,1,True,True,True,False,False,True,success,1,0.84,0,
task_09,baseline,5,1,True,True,True,False,False,True,success,1,0.72,0,
task_09,agent_02,1,1,True,True,True,False,False,True,success,1,0.82,0,
task_09,agent_02,2,1,True,True,True,False,False,True,success,1,0.77,0,
task_09,agent_02,3,1,True,True,True,False,False,True,success,1,0.78,0,
task_09,agent_02,4,1,True,True,True,False,False,True,success,1,0.79,0,
task_09,agent_02,5,1,True,True,True,False,False,True,success,1,0.67,0,
task_10,baseline,1,1,True,True,True,False,False,True,success,1,0.9,0,
task_10,baseline,2,1,True,True,True,False,False,True,success,1,0.68,0,
task_10,baseline,3,1,True,True,True,False,False,True,success,1,0.82,0,
task_10,baseline,4,1,True,True,True,False,False,True,success,1,0.8,0,
task_10,baseline,5,1,True,True,True,False,False,True,success,1,0.74,0,
task_10,agent_02,1,1,True,True,True,False,False,True,success,1,0.67,0,
task_10,agent_02,2,1,True,True,True,False,False,True,success,1,0.83,0,
task_10,agent_02,3,1,True,True,True,False,False,True,success,1,0.78,0,
task_10,agent_02,4,1,True,True,True,False,False,True,success,1,0.65,0,
task_10,agent_02,5,1,True,True,True,False,False,True,success,1,0.74,0,
task_11,baseline,1,1,True,True,True,False,False,True,success,1,0.94,0,
task_11,baseline,2,1,True,True,True,False,False,True,success,1,0.73,0,
task_11,baseline,3,1,True,True,True,False,False,True,success,1,0.74,0,
task_11,baseline,4,1,True,True,True,False,False,True,success,1,0.78,0,
task_11,baseline,5,1,True,True,True,False,False,True,success,1,0.7,0,
task_11,agent_02,1,1,True,True,True,False,False,True,success,1,0.69,0,
task_11,agent_02,2,1,True,True,True,False,False,True,success,1,0.85,0,
task_11,agent_02,3,1,True,True,True,False,False,True,success,1,0.89,0,
task_11,agent_02,4,1,True,True,True,False,False,True,success,1,0.81,0,
task_11,agent_02,5,1,True,True,True,False,False,True,success,1,0.84,0,
task_12,baseline,1,1,True,True,True,False,False,True,success,1,0.74,0,
task_12,baseline,2,1,True,True,True,False,False,True,success,1,0.67,0,
task_12,baseline,3,1,True,True,True,False,False,True,success,1,0.71,0,
task_12,baseline,4,1,True,True,True,False,False,True,success,1,0.74,0,
task_12,baseline,5,1,True,True,True,False,False,True,success,1,0.71,0,
task_12,agent_02,1,1,True,True,True,False,False,True,success,1,0.77,0,
task_12,agent_02,2,1,True,True,True,False,False,True,success,1,0.71,0,
task_12,agent_02,3,1,True,True,True,False,False,True,success,1,0.7,0,
task_12,agent_02,4,1,True,True,True,False,False,True,success,1,0.7,0,
task_12,agent_02,5,1,True,True,True,False,False,True,success,1,0.7,0,
task_13,baseline,1,1,True,True,True,False,False,True,success,1,0.72,0,
task_13,baseline,2,1,True,True,True,False,False,True,success,1,0.72,0,
task_13,baseline,3,1,True,True,True,False,False,True,success,1,0.69,0,
task_13,baseline,4,1,True,True,True,False,False,True,success,1,0.71,0,
task_13,baseline,5,1,True,True,True,False,False,True,success,1,0.82,0,
task_13,agent_02,1,1,True,True,True,False,False,True,success,1,0.66,0,
task_13,agent_02,2,1,True,True,True,False,False,True,success,1,0.69,0,
task_13,agent_02,3,1,True,True,True,False,False,True,success,1,0.69,0,
task_13,agent_02,4,1,True,True,True,False,False,True,success,1,0.71,0,
task_13,agent_02,5,1,True,True,True,False,False,True,success,1,0.81,0,
task_14,baseline,1,1,True,True,True,False,False,True,success,1,0.73,0,
task_14,baseline,2,1,True,True,True,False,False,True,success,1,0.73,0,
task_14,baseline,3,1,True,True,True,False,False,True,success,1,0.65,0,
task_14,baseline,4,1,True,True,True,False,False,True,success,1,0.76,0,
task_14,baseline,5,1,True,True,True,False,False,True,success,1,0.69,0,
task_14,agent_02,1,1,True,True,True,False,False,True,success,1,0.65,0,
task_14,agent_02,2,1,True,True,True,False,False,True,success,1,0.73,0,
task_14,agent_02,3,1,True,True,True,False,False,True,success,1,0.67,0,
task_14,agent_02,4,1,True,True,True,False,False,True,success,1,0.64,0,
task_14,agent_02,5,1,True,True,True,False,False,True,success,1,0.68,0,
task_15,baseline,1,1,True,True,True,False,False,True,success,1,0.66,0,
task_15,baseline,2,1,True,True,True,False,False,True,success,1,0.73,0,
task_15,baseline,3,1,True,True,True,False,False,True,success,1,0.65,0,
task_15,baseline,4,1,True,True,True,False,False,True,success,1,0.68,0,
task_15,baseline,5,1,True,True,True,False,False,True,success,1,0.62,0,
task_15,agent_02,1,1,True,True,True,False,False,True,success,1,0.7,0,
task_15,agent_02,2,1,True,True,True,False,False,True,success,1,0.69,0,
task_15,agent_02,3,1,True,True,True,False,False,True,success,1,0.7,0,
task_15,agent_02,4,1,True,True,True,False,False,True,success,1,0.64,0,
task_15,agent_02,5,1,True,True,True,False,False,True,success,1,0.79,0,
task_16,baseline,1,1,True,True,True,False,False,True,success,1,1.22,0,
task_16,baseline,2,1,True,True,True,False,False,True,success,1,1.06,0,
task_16,baseline,3,1,True,True,True,False,False,True,success,1,1.24,0,
task_16,baseline,4,1,True,True,True,False,False,True,success,1,1.17,0,
task_16,baseline,5,1,True,True,True,False,False,True,success,1,0.98,0,
task_16,agent_02,1,1,True,True,True,False,False,True,success,1,1.07,0,
task_16,agent_02,2,1,True,True,True,False,False,True,success,1,1.13,0,
task_16,agent_02,3,1,True,True,True,False,False,True,success,1,1.0,0,
task_16,agent_02,4,1,True,True,True,False,False,True,success,1,1.06,0,
task_16,agent_02,5,1,True,True,True,False,False,True,success,1,1.28,0,
task_17,baseline,1,1,True,True,True,False,False,True,success,1,0.89,0,
task_17,baseline,2,1,True,True,True,False,False,True,success,1,0.72,0,
task_17,baseline,3,1,True,True,True,False,False,True,success,1,0.74,0,
task_17,baseline,4,1,True,True,True,False,False,True,success,1,0.92,0,
task_17,baseline,5,1,True,True,True,False,False,True,success,1,0.74,0,
task_17,agent_02,1,1,True,True,True,False,False,True,success,1,0.83,0,
task_17,agent_02,2,1,True,True,True,False,False,True,success,1,0.97,0,
task_17,agent_02,3,1,True,True,True,False,False,True,success,1,0.91,0,
task_17,agent_02,4,1,True,True,True,False,False,True,success,1,0.8,0,
task_17,agent_02,5,1,True,True,True,False,False,True,success,1,0.86,0,
task_18,baseline,1,1,True,True,True,False,False,True,success,1,0.84,0,
task_18,baseline,2,1,True,True,True,False,False,True,success,1,0.74,0,
task_18,baseline,3,1,True,True,True,False,False,True,success,1,0.76,0,
task_18,baseline,4,1,True,True,True,False,False,True,success,1,0.8,0,
task_18,baseline,5,1,True,True,True,False,False,True,success,1,0.69,0,
task_18,agent_02,1,1,True,True,True,False,False,True,success,1,0.58,0,
task_18,agent_02,2,1,True,True,True,False,False,True,success,1,0.41,0,
task_18,agent_02,3,1,True,True,True,False,False,True,success,1,0.59,0,
task_18,agent_02,4,1,True,True,True,False,False,True,success,1,0.75,0,
task_18,agent_02,5,1,True,True,True,False,False,True,success,1,0.65,0,
task_19,baseline,1,1,True,True,True,False,False,True,success,1,0.51,0,
task_19,baseline,2,1,True,True,True,False,False,True,success,1,0.5,0,
task_19,baseline,3,1,True,True,True,False,False,True,success,1,0.52,0,
task_19,baseline,4,1,True,True,True,False,False,True,success,1,0.57,0,
task_19,baseline,5,1,True,True,True,False,False,True,success,1,0.64,0,
task_19,agent_02,1,1,True,True,True,False,False,True,success,1,0.92,0,
task_19,agent_02,2,1,True,True,True,False,False,True,success,1,0.87,0,
task_19,agent_02,3,1,True,True,True,False,False,True,success,1,0.87,0,
task_19,agent_02,4,1,True,True,True,False,False,True,success,1,0.92,0,
task_19,agent_02,5,1,True,True,True,False,False,True,success,1,0.93,0,
task_20,baseline,1,1,True,True,True,False,False,True,success,1,0.93,0,
task_20,baseline,2,1,True,True,True,False,False,True,success,1,0.89,0,
task_20,baseline,3,1,True,True,True,False,False,True,success,1,0.81,0,
task_20,baseline,4,1,True,True,True,False,False,True,success,1,0.77,0,
task_20,baseline,5,1,True,True,True,False,False,True,success,1,0.82,0,
task_20,agent_02,1,1,True,True,True,False,False,True,success,1,1.02,0,
task_20,agent_02,2,1,True,True,True,False,False,True,success,1,1.0,0,
task_20,agent_02,3,1,True,True,True,False,False,True,success,1,1.0,0,
task_20,agent_02,4,1,True,True,True,False,False,True,success,1,0.73,0,
task_20,agent_02,5,1,True,True,True,False,False,True,success,1,0.43,0,
task_21,baseline,1,1,True,True,True,False,False,True,success,1,0.41,0,
task_21,baseline,2,1,True,True,True,False,False,True,success,1,0.37,0,
task_21,baseline,3,1,True,True,True,False,False,True,success,1,0.39,0,
task_21,baseline,4,1,True,True,True,False,False,True,success,1,0.44,0,
task_21,baseline,5,1,True,True,True,False,False,True,success,1,0.41,0,
task_21,agent_02,1,1,True,True,True,False,False,True,success,1,0.58,0,
task_21,agent_02,2,1,True,True,True,False,False,True,success,1,0.83,0,
task_21,agent_02,3,1,True,True,True,False,False,True,success,1,1.27,0,
task_21,agent_02,4,1,True,True,True,False,False,True,success,1,1.07,0,
task_21,agent_02,5,1,True,True,True,False,False,True,success,1,1.29,0,
task_22,baseline,1,1,True,True,True,False,False,True,success,1,1.19,0,
task_22,baseline,2,1,True,True,True,False,False,True,success,1,1.09,0,
task_22,baseline,3,1,True,True,True,False,False,True,success,1,0.92,0,
task_22,baseline,4,1,True,True,True,False,False,True,success,1,1.1,0,
task_22,baseline,5,1,True,True,True,False,False,True,success,1,1.16,0,
task_22,agent_02,1,1,True,True,True,False,False,True,success,1,1.12,0,
task_22,agent_02,2,1,True,True,True,False,False,True,success,1,1.07,0,
task_22,agent_02,3,1,True,True,True,False,False,True,success,1,0.92,0,
task_22,agent_02,4,1,True,True,True,False,False,True,success,1,1.01,0,
task_22,agent_02,5,1,True,True,True,False,False,True,success,1,0.91,0,
task_23,baseline,1,1,True,True,True,False,False,True,success,1,1.17,0,
task_23,baseline,2,1,True,True,True,False,False,True,success,1,0.95,0,
task_23,baseline,3,1,True,True,True,False,False,True,success,1,1.0,0,
task_23,baseline,4,1,True,True,True,False,False,True,success,1,1.07,0,
task_23,baseline,5,1,True,True,True,False,False,True,success,1,1.08,0,
task_23,agent_02,1,1,True,True,True,False,False,True,success,1,0.98,0,
task_23,agent_02,2,1,True,True,True,False,False,True,success,1,0.42,0,
task_23,agent_02,3,1,True,True,True,False,False,True,success,1,0.44,0,
task_23,agent_02,4,1,True,True,True,False,False,True,success,1,0.46,0,
task_23,agent_02,5,1,True,True,True,False,False,True,success,1,0.46,0,
task_24,baseline,1,1,True,True,True,False,False,True,success,1,0.48,0,
task_24,baseline,2,1,True,True,True,False,False,True,success,1,0.63,0,
task_24,baseline,3,1,True,True,True,False,False,True,success,1,1.16,0,
task_24,baseline,4,1,True,True,True,False,False,True,success,1,1.1,0,
task_24,baseline,5,1,True,True,True,False,False,True,success,1,0.81,0,
task_24,agent_02,1,1,True,True,True,False,False,True,success,1,1.01,0,
task_24,agent_02,2,1,True,True,True,False,False,True,success,1,0.92,0,
task_24,agent_02,3,1,True,True,True,False,False,True,success,1,1.03,0,
task_24,agent_02,4,1,True,True,True,False,False,True,success,1,0.95,0,
task_24,agent_02,5,1,True,True,True,False,False,True,success,1,0.98,0,
task_25,baseline,1,1,True,True,True,False,False,True,success,1,0.85,0,
task_25,baseline,2,1,True,True,True,False,False,True,success,1,0.86,0,
task_25,baseline,3,1,True,True,True,False,False,True,success,1,0.86,0,
task_25,baseline,4,1,True,True,True,False,False,True,success,1,0.9,0,
task_25,baseline,5,1,True,True,True,False,False,True,success,1,0.87,0,
task_25,agent_02,1,1,True,True,True,False,False,True,success,1,0.89,0,
task_25,agent_02,2,1,True,True,True,False,False,True,success,1,1.44,0,
task_25,agent_02,3,1,True,True,True,False,False,True,success,1,0.5,0,
task_25,agent_02,4,1,True,True,True,False,False,True,success,1,0.48,0,
task_25,agent_02,5,1,True,True,True,False,False,True,success,1,0.44,0,
task_26,baseline,1,1,True,True,True,False,False,True,success,1,0.43,0,
task_26,baseline,2,1,True,True,True,False,False,True,success,1,0.41,0,
task_26,baseline,3,1,True,True,True,False,False,True,success,1,0.4,0,
task_26,baseline,4,1,True,True,True,False,False,True,success,1,0.4,0,
task_26,baseline,5,1,True,True,True,False,False,True,success,1,0.54,0,
task_26,agent_02,1,1,True,True,True,False,False,True,success,1,0.68,0,
task_26,agent_02,2,1,True,True,True,False,False,True,success,1,0.8,0,
task_26,agent_02,3,1,True,True,True,False,False,True,success,1,0.68,0,
task_26,agent_02,4,1,True,True,True,False,False,True,success,1,0.66,0,
task_26,agent_02,5,1,True,True,True,False,False,True,success,1,0.84,0,
task_27,baseline,1,1,True,True,True,False,False,True,success,1,0.74,0,
task_27,baseline,2,1,True,True,True,False,False,True,success,1,0.66,0,
task_27,baseline,3,1,True,True,True,False,False,True,success,1,0.78,0,
task_27,baseline,4,1,True,True,True,False,False,True,success,1,0.71,0,
task_27,baseline,5,1,True,True,True,False,False,True,success,1,0.71,0,
task_27,agent_02,1,1,True,True,True,False,False,True,success,1,0.73,0,
task_27,agent_02,2,1,True,True,True,False,False,True,success,1,0.8,0,
task_27,agent_02,3,1,True,True,True,False,False,True,success,1,0.72,0,
task_27,agent_02,4,1,True,True,True,False,False,True,success,1,0.74,0,
task_27,agent_02,5,1,True,True,True,False,False,True,success,1,0.66,0,
task_28,baseline,1,1,True,True,True,False,False,True,success,1,0.69,0,
task_28,baseline,2,1,True,True,True,False,False,True,success,1,0.74,0,
task_28,baseline,3,1,True,True,True,False,False,True,success,1,0.77,0,
task_28,baseline,4,1,True,True,True,False,False,True,success,1,0.79,0,
task_28,baseline,5,1,True,True,True,False,False,True,success,1,0.76,0,
task_28,agent_02,1,1,True,True,True,False,False,True,success,1,0.89,0,
task_28,agent_02,2,1,True,True,True,False,False,True,success,1,0.81,0,
task_28,agent_02,3,1,True,True,True,False,False,True,success,1,0.78,0,
task_28,agent_02,4,1,True,True,True,False,False,True,success,1,0.78,0,
task_28,agent_02,5,1,True,True,True,False,False,True,success,1,0.75,0,
task_29,baseline,1,1,True,True,True,False,False,True,success,1,0.62,0,
task_29,baseline,2,1,True,True,True,False,False,True,success,1,0.7,0,
task_29,baseline,3,1,True,True,True,False,False,True,success,1,0.59,0,
task_29,baseline,4,1,True,True,True,False,False,True,success,1,0.69,0,
task_29,baseline,5,1,True,True,True,False,False,True,success,1,0.69,0,
task_29,agent_02,1,1,True,True,True,False,False,True,success,1,0.75,0,
task_29,agent_02,2,1,True,True,True,False,False,True,success,1,0.75,0,
task_29,agent_02,3,1,True,True,True,False,False,True,success,1,0.67,0,
task_29,agent_02,4,1,True,True,True,False,False,True,success,1,0.62,0,
task_29,agent_02,5,1,True,True,True,False,False,True,success,1,0.63,0,
task_30,baseline,1,1,True,True,True,False,False,True,success,1,0.64,0,
task_30,baseline,2,1,True,True,True,False,False,True,success,1,0.58,0,
task_30,baseline,3,1,True,True,True,False,False,True,success,1,0.61,0,
task_30,baseline,4,1,True,True,True,False,False,True,success,1,0.61,0,
task_30,baseline,5,1,True,True,True,False,False,True,success,1,0.64,0,
task_30,agent_02,1,1,True,True,True,False,False,True,success,1,0.69,0,
task_30,agent_02,2,1,True,True,True,False,False,True,success,1,0.64,0,
task_30,agent_02,3,1,True,True,True,False,False,True,success,1,0.63,0,
task_30,agent_02,4,1,True,True,True,False,False,True,success,1,0.64,0,
task_30,agent_02,5,1,True,True,True,False,False,True,success,1,0.71,0,
task_31,baseline,1,1,True,True,True,False,False,True,success,1,0.4,0,
task_31,baseline,2,1,True,True,True,False,False,True,success,1,0.36,0,
task_31,baseline,3,1,True,True,True,False,False,True,success,1,0.36,0,
task_31,baseline,4,1,True,True,True,False,False,True,success,1,0.35,0,
task_31,baseline,5,1,True,True,True,False,False,True,success,1,0.38,0,
task_31,agent_02,1,1,True,True,True,False,False,True,success,1,0.64,0,
task_31,agent_02,2,1,True,True,True,False,False,True,success,1,0.71,0,
task_31,agent_02,3,1,True,True,True,False,False,True,success,1,0.75,0,
task_31,agent_02,4,1,True,True,True,False,False,True,success,1,0.67,0,
task_31,agent_02,5,1,True,True,True,False,False,True,success,1,0.69,0,
task_32,baseline,1,1,True,True,False,False,False,False,test_failure,1,1.37,1,
task_32,baseline,2,1,True,True,False,False,False,False,test_failure,1,1.31,1,
task_32,baseline,3,1,True,True,False,False,False,False,test_failure,1,1.22,1,
task_32,baseline,4,1,True,True,False,False,False,False,test_failure,1,1.2,1,
task_32,baseline,5,1,True,True,False,False,False,False,test_failure,1,1.26,1,
task_32,agent_02,1,1,True,True,True,False,False,True,success,1,1.19,0,
task_32,agent_02,2,1,True,True,True,False,False,True,success,1,0.9,0,
task_32,agent_02,3,1,True,True,True,False,False,True,success,1,0.7,0,
task_32,agent_02,4,1,True,True,True,False,False,True,success,1,1.4,0,
task_32,agent_02,5,1,True,True,True,False,False,True,success,1,1.45,0,
task_32,baseline,1,1,True,True,False,False,False,False,test_failure,1,1.53,1,
task_32,baseline,2,1,True,True,False,False,False,False,test_failure,1,1.47,1,
task_32,baseline,3,1,True,True,False,False,False,False,test_failure,1,1.62,1,
task_32,baseline,4,1,True,True,False,False,False,False,test_failure,1,1.49,1,
task_32,baseline,5,1,True,True,False,False,False,False,test_failure,1,1.51,1,
task_32,agent_02,1,1,True,True,True,False,False,True,success,1,1.61,0,
task_32,agent_02,2,1,True,True,True,False,False,True,success,1,1.55,0,
task_32,agent_02,3,1,True,True,True,False,False,True,success,1,1.54,0,
task_32,agent_02,4,1,True,True,True,False,False,True,success,1,1.7,0,
task_32,agent_02,5,1,True,True,True,False,False,True,success,1,1.33,0,
task_01,baseline,1,1,True,True,True,False,False,True,success,1,0.64,0,
task_01,baseline,2,1,True,True,True,False,False,True,success,1,0.62,0,
task_01,baseline,3,1,True,True,True,False,False,True,success,1,0.65,0,
task_01,baseline,4,1,True,True,True,False,False,True,success,1,0.72,0,
task_01,baseline,5,1,True,True,True,False,False,True,success,1,0.69,0,
task_01,agent_02,1,1,True,True,True,False,False,True,success,1,0.58,0,
task_01,agent_02,2,1,True,True,True,False,False,True,success,1,0.66,0,
task_01,agent_02,3,1,True,True,True,False,False,True,success,1,0.65,0,
task_01,agent_02,4,1,True,True,True,False,False,True,success,1,0.61,0,
task_01,agent_02,5,1,True,True,True,False,False,True,success,1,0.65,0,
task_02,baseline,1,1,True,True,True,False,False,True,success,1,0.64,0,
task_02,baseline,2,1,True,True,True,False,False,True,success,1,0.62,0,
task_02,baseline,3,1,True,True,True,False,False,True,success,1,0.68,0,
task_02,baseline,4,1,True,True,True,False,False,True,success,1,0.57,0,
task_02,baseline,5,1,True,True,True,False,False,True,success,1,0.65,0,
task_02,agent_02,1,1,True,True,True,False,False,True,success,1,0.62,0,
task_02,agent_02,2,1,True,True,True,False,False,True,success,1,0.65,0,
task_02,agent_02,3,1,True,True,True,False,False,True,success,1,0.64,0,
task_02,agent_02,4,1,True,True,True,False,False,True,success,1,0.58,0,
task_02,agent_02,5,1,True,True,True,False,False,True,success,1,0.63,0,
task_03,baseline,1,1,True,True,True,False,False,True,success,1,0.63,0,
task_03,baseline,2,1,True,True,True,False,False,True,success,1,0.7,0,
task_03,baseline,3,1,True,True,True,False,False,True,success,1,0.67,0,
task_03,baseline,4,1,True,True,True,False,False,True,success,1,0.7,0,
task_03,baseline,5,1,True,True,True,False,False,True,success,1,0.72,0,
task_03,agent_02,1,1,True,True,True,False,False,True,success,1,0.62,0,
task_03,agent_02,2,1,True,True,True,False,False,True,success,1,0.66,0,
task_03,agent_02,3,1,True,True,True,False,False,True,success,1,0.71,0,
task_03,agent_02,4,1,True,True,True,False,False,True,success,1,0.6,0,
task_03,agent_02,5,1,True,True,True,False,False,True,success,1,0.6,0,
task_04,baseline,1,1,True,True,True,False,False,True,success,1,0.69,0,
task_04,baseline,2,1,True,True,True,False,False,True,success,1,0.6,0,
